attack_id,card_id,card_name,move_name,energies,energy_cost_count,damage,damage_per_energy,text,csv_cost_text,csv_damage_text
1394,969,Scream Tail ex,Crunch,PSYCHIC;COLORLESS;COLORLESS,3,120,40.0,Discard an Energy from your opponent’s Active Pokémon.,{P}●●,120
1395,970,Fezandipiti,Energy Feather,PSYCHIC,1,0,0.0,This attack does 30 damage for each Energy attached to this Pokémon.,{P},30×
1396,971,Iron Boulder,Adjusted Horn,PSYCHIC;COLORLESS,2,170,85.0,"If you don’t have the same number of cards in your hand as your opponent, this attack does nothing.",{P}●,170
1397,972,Hitmontop,Spin and Draw,COLORLESS,1,0,0.0,"Shuffle your hand into your deck. Then, draw 6 cards.",●,n/a
1398,972,Hitmontop,Low Kick,FIGHTING;COLORLESS,2,50,25.0,,{F}●,50
1399,973,Groudon,Hammer In,FIGHTING;FIGHTING;COLORLESS,3,80,26.67,,{F}{F}●,80
1400,973,Groudon,Megaton Fall,FIGHTING;FIGHTING;COLORLESS;COLORLESS,4,150,37.5,This Pokémon also does 30 damage to itself.,{F}{F}●●,150
1401,974,Riolu,Punch,FIGHTING;COLORLESS,2,30,15.0,,{F}●,30
1402,975,Stunfisk ex,Big Bite,FIGHTING,1,30,30.0,"During your opponent’s next turn, the Defending Pokémon can’t retreat.",{F},30
1403,975,Stunfisk ex,Flopping Trap,FIGHTING;COLORLESS;COLORLESS,3,100,33.33,"If this Pokémon has any damage counters on it, this attack does 100 more damage.",{F}●●,100
1404,976,Carbink,Counter Jewel,FIGHTING;FIGHTING;COLORLESS,3,70,23.33,"If your opponent has 2 or fewer Prize cards remaining, this attack does 100 more damage.",{F}{F}●,70
1405,977,Crabrawler,Vise Grip,COLORLESS;COLORLESS,2,20,10.0,,●●,20
1406,977,Crabrawler,Crabhammer,COLORLESS;COLORLESS;COLORLESS,3,50,16.67,,●●●,50
1407,978,Passimian,Coordinated Throwing,FIGHTING;COLORLESS,2,0,0.0,This attack does 20 damage for each of your Basic Pokémon in play.,{F}●,20×
1408,979,Koraidon ex,Tera,FIGHTING;COLORLESS,2,50,25.0,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent’s).",n/a,n/a
1409,979,Koraidon ex,Orichalcum Fang,FIGHTING;FIGHTING;COLORLESS,3,200,66.67,"If any of your Pokémon were Knocked Out by damage from an attack during your opponent’s last turn, this attack does 120 more damage.",{F}●,50
1410,980,Venipede,Spit Poison,DARKNESS,1,0,0.0,Your opponent’s Active Pokémon is now Poisoned.,{D},n/a
1411,980,Venipede,Spinning Attack,DARKNESS;COLORLESS;COLORLESS,3,40,13.33,,{D}●●,40
1412,981,Whirlipede,Poison Ring,DARKNESS,1,0,0.0,"Your opponent’s Active Pokémon is now Poisoned. During your opponent’s next turn, that Pokémon can’t retreat.",{D},n/a
1413,981,Whirlipede,Spinning Attack,DARKNESS;COLORLESS;COLORLESS,3,60,20.0,,{D}●●,60
1414,982,Scolipede,Dastardly Jab,DARKNESS;COLORLESS,2,0,0.0,Place damage counters on your opponent’s Active Pokémon until its remaining HP is 10.,{D}●,n/a
1415,982,Scolipede,Sludge Bomb,DARKNESS;COLORLESS;COLORLESS,3,160,53.33,,{D}●●,160
1416,983,Vullaby,Flap,COLORLESS;COLORLESS,2,20,10.0,,●●,20
1417,984,Mandibuzz ex,Bone Shot,COLORLESS;COLORLESS,2,0,0.0,This attack does 50 damage to 1 of your opponent’s Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.),●●,n/a
1418,984,Mandibuzz ex,Vulture Claw,DARKNESS;COLORLESS;COLORLESS,3,160,53.33,Discard a random card from your opponent’s hand.,{D}●●,160
1419,985,Hoopa,Filch,COLORLESS,1,0,0.0,Draw 2 cards.,●,n/a
1420,985,Hoopa,Knuckle Impact,DARKNESS;DARKNESS;COLORLESS,3,130,43.33,"During your next turn, this Pokémon can’t use attacks.",{D}{D}●,130
1421,986,Brute Bonnet,Poison Spray,DARKNESS,1,0,0.0,Your opponent’s Active Pokémon is now Poisoned.,{D},n/a
1422,986,Brute Bonnet,Relentless Punches,DARKNESS;DARKNESS;DARKNESS,3,50,16.67,This attack does 50 more damage for each damage counter on your opponent’s Active Pokémon.,{D}{D}{D},50
1423,987,Mawile,Call for Family,COLORLESS,1,0,0.0,"Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Then, shuffle your deck.",●,n/a
1424,987,Mawile,Bite,METAL;COLORLESS;COLORLESS,3,90,30.0,,{M}●●,90
1425,988,Registeel ex,Regi Charge,COLORLESS,1,0,0.0,Attach up to 2 Basic {M} Energy cards from your discard pile to this Pokémon.,●,n/a
1426,988,Registeel ex,Protecting Steel,METAL;COLORLESS;COLORLESS;COLORLESS,4,140,35.0,"During your opponent’s next turn, this Pokémon takes 50 less damage from attacks (after applying Weakness and Resistance).",{M}●●●,140
1427,989,Bronzor,Shield Attack,METAL;COLORLESS,2,20,10.0,"Flip a coin. If heads, this attack does 20 more damage.",{M}●,20
1428,990,Togedemaru ex,Stun Needle,METAL,1,20,20.0,"Flip a coin. If heads, your opponent’s Active Pokémon is now Paralyzed.",{M},20
1429,990,Togedemaru ex,Spiky Rolling,METAL;COLORLESS,2,80,40.0,"If this Pokémon used Spiky Rolling during your last turn, this attack does 80 more damage.",{M}●,80
1430,991,Melmetal,Hammer In,METAL;METAL;COLORLESS,3,120,40.0,,{M}{M}●,120
1431,991,Melmetal,Iron Bash,METAL;METAL;METAL;METAL;COLORLESS,5,230,46.0,,{M}{M}{M}{M}●,230
1432,992,Duraludon,Confront,METAL;METAL,2,50,25.0,,{M}{M},50
1433,992,Duraludon,Duralubeam,METAL;METAL;METAL,3,130,43.33,Discard 2 Energy from this Pokémon.,{M}{M}{M},130
1434,993,Orthworm ex,Rock Tomb,COLORLESS;COLORLESS;COLORLESS;COLORLESS,4,150,37.5,"During your opponent’s next turn, the Defending Pokémon can’t retreat.",●●●●,150
1435,994,Fraxure,Dragon Pulse,FIGHTING;METAL,2,80,40.0,Discard the top card of your deck.,{F}{M},80
1436,995,Haxorus,Bring Down the Axe,FIGHTING,1,0,0.0,"If your opponent’s Active Pokémon has any Special Energy attached, it is Knocked Out.",{F},n/a
1437,995,Haxorus,Dragon Pulse,FIGHTING;METAL,2,230,115.0,Discard the top 3 cards of your deck.,{F}{M},230
1438,996,Larry's Dunsparce,Rising Lunge,COLORLESS,1,10,10.0,"Flip a coin. If heads, this attack does 20 more damage.",●,10
1439,997,Larry's Dudunsparce ex,Work Rush,COLORLESS;COLORLESS;COLORLESS,3,0,0.0,Flip a coin for each Energy attached to this Pokémon. This attack does 80 damage for each heads.,●●●,80×
1440,998,Slakoth,Take It Easy,COLORLESS,1,0,0.0,"Heal 60 damage from this Pokémon. During your next turn, this Pokémon can’t retreat.",●,n/a
1441,999,Vigoroth,Slashing Claw,COLORLESS;COLORLESS,2,50,25.0,,●●,50
1442,1000,Skitty,Cat Kick,COLORLESS,1,20,20.0,,●,20
1443,1001,Delcatty,Cat Kick,COLORLESS,1,40,40.0,,●,40
1444,1001,Delcatty,Energy Crush,COLORLESS;COLORLESS,2,0,0.0,This attack does 40 damage for each Energy attached to all of your opponent’s Pokémon.,●●,40×
1445,1002,Zangoose ex,Spike Draw,COLORLESS,1,20,20.0,Draw 2 cards.,●,20
1446,1002,Zangoose ex,Wild Scissors,COLORLESS;COLORLESS;COLORLESS,3,180,60.0,This Pokémon also does 30 damage to itself.,●●●,180
1447,1003,Larry's Starly,Minor Errand-Running,COLORLESS,1,0,0.0,"Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",●,n/a
1448,1003,Larry's Starly,Glide,COLORLESS,1,10,10.0,,●,10
1449,1004,Larry's Staravia,Flap,COLORLESS,1,20,20.0,,●,20
1450,1004,Larry's Staravia,Razor Wing,COLORLESS;COLORLESS,2,50,25.0,,●●,50
1451,1005,Larry's Staraptor,Facade,COLORLESS,1,60,60.0,"If this Pokémon is Burned or Poisoned, this attack does 100 more damage.",●,60
1452,1005,Larry's Staraptor,Feathery Strike,COLORLESS;COLORLESS;COLORLESS,3,150,50.0,"Discard 2 Energy from this Pokémon, and this attack also does 50 damage to 1 of your opponent’s Benched Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",●●●,150
1453,1006,Mega Audino ex,Kaleidowaltz,COLORLESS,1,0,0.0,"Flip 3 coins. For each heads, search your deck for up to 2 Basic Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck.",●,n/a
1454,1006,Mega Audino ex,Ear Force,COLORLESS;COLORLESS;COLORLESS,3,20,6.67,This attack does 80 more damage for each Energy attached to your opponent’s Active Pokémon.,●●●,20
1455,1007,Larry's Rufflet,Peck the Wound,COLORLESS;COLORLESS,2,20,10.0,"If your opponent’s Active Pokémon already has any damage counters on it, this attack does 80 more damage.",●●,20
1456,1008,Larry's Braviary,Clutch,COLORLESS;COLORLESS,2,50,25.0,"During your opponent’s next turn, the Defending Pokémon can’t retreat.",●●,50
1457,1008,Larry's Braviary,Brave Bird,COLORLESS;COLORLESS;COLORLESS,3,120,40.0,This Pokémon also does 30 damage to itself.,●●●,120
1458,1009,Larry's Komala,Dozing Draw,COLORLESS,1,0,0.0,This Pokémon is now Asleep. Draw 2 cards.,●,n/a
1459,1010,Drampa,Gentle Slap,COLORLESS;COLORLESS,2,50,25.0,,●●,50
1460,1010,Drampa,Dragon Strike,COLORLESS;COLORLESS;COLORLESS,3,120,40.0,"During your next turn, this Pokémon can’t use Dragon Strike.",●●●,120
1461,1011,Spinarak,Gooey Thread,GRASS,1,10,10.0,"During your opponent’s next turn, the Defending Pokémon can’t retreat.",{G},10
1462,1012,Ariados,Poison Ring,GRASS,1,50,50.0,"Your opponent’s Active Pokémon is now Poisoned. During your opponent’s next turn, that Pokémon can’t retreat.",{G},50
1463,1013,Shaymin,Send Flowers,GRASS,1,0,0.0,"Search your deck for an Energy card and attach it to 1 of your Benched {G} Pokémon. Then, shuffle your deck.",{G},n/a
1464,1013,Shaymin,Leaf Step,GRASS,1,30,30.0,,{G},30
1465,1014,Snivy,Reckless Charge,GRASS,1,30,30.0,This Pokémon also does 10 damage to itself.,{G},30
1466,1015,Servine,Solar Cutter,GRASS,1,40,40.0,,{G},40
1467,1016,Serperior,Regal Command,GRASS,1,0,0.0,This attack does 20 damage for each of your Pokémon in play.,{G},20×
1468,1016,Serperior,Solar Coiling,GRASS;GRASS;GRASS,3,100,33.33,"If Rosa’s Encouragement is in your discard pile, this attack does 150 more damage.",{G}{G}{G},100
1469,1017,Scatterbug,Gnaw,GRASS,1,20,20.0,,{G},20
1470,1018,Spewpa,Hide,GRASS,1,0,0.0,"Flip a coin. If heads, during your opponent’s next turn, prevent all damage from and effects of attacks done to this Pokémon.",{G},n/a
1471,1019,Vivillon,Blow Through,GRASS,1,60,60.0,"If a Stadium is in play, this attack does 60 more damage.",{G},60
1472,1020,Rowlet,Find a Friend,GRASS,1,0,0.0,"Search your deck for a Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.",{G},n/a
1473,1020,Rowlet,Tackle,COLORLESS;COLORLESS;COLORLESS,3,30,10.0,,●●●,30
1474,1021,Dartrix,Leafage,GRASS,1,20,20.0,,{G},20
1475,1021,Dartrix,Feather Shot,COLORLESS;COLORLESS;COLORLESS,3,0,0.0,"Discard all Energy from this Pokémon, and this attack does 90 damage to 1 of your opponent’s Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",●●●,n/a
1476,1022,Decidueye ex,Crushing Arrow,GRASS;COLORLESS;COLORLESS;COLORLESS,4,240,60.0,Discard an Energy from your opponent’s Active Pokémon.,{G}●●●,240
1477,1023,Fletchinder,Flare,FIRE;FIRE,2,60,30.0,,{R}{R},60
1478,1024,Talonflame,Fire Wing,FIRE;FIRE,2,110,55.0,,{R}{R},110
1479,1025,Salandit,Fire Claws,FIRE,1,20,20.0,,{R},20
1480,1026,Salazzle ex,Nasty Plot,FIRE,1,0,0.0,"Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.",{R},n/a
1481,1026,Salazzle ex,Dire Nails,FIRE;FIRE,2,100,50.0,Your opponent’s Active Pokémon is now Burned and Poisoned. Switch this Pokémon with 1 of your Benched Pokémon.,{R}{R},100
1482,1027,Turtonator,Heat Breath,FIRE;FIRE;COLORLESS,3,80,26.67,"Flip a coin. If heads, this attack does 80 more damage.",{R}{R}●,80
1483,1028,Seel,Rain Splash,WATER,1,10,10.0,,{W},10
1484,1028,Seel,Wave Splash,WATER;WATER,2,30,15.0,,{W}{W},30
1485,1029,Dewgong,Wave Splash,WATER;WATER,2,60,30.0,,{W}{W},60
1486,1030,Staryu,Water Gun,WATER,1,20,20.0,,{W},20
1487,1031,Mega Starmie ex,Jetting Blow,WATER,1,120,120.0,This attack also does 50 damage to 1 of your opponent’s Benched Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.),{W},120
1488,1031,Mega Starmie ex,Nebula Beam,COLORLESS;COLORLESS;COLORLESS,3,210,70.0,"This attack’s damage isn’t affected by Weakness or Resistance, or by any effects on your opponent’s Active Pokémon.",●●●,210
1489,1032,Amaura,Icy Wind,WATER;COLORLESS,2,50,25.0,Your opponent’s Active Pokémon is now Asleep.,{W}●,50
1490,1033,Aurorus,Freezing Chill,WATER;WATER;COLORLESS,3,150,50.0,"During your opponent’s next turn, the Defending Pokémon can’t use attacks.",{W}{W}●,150
1491,1034,Volcanion,Strength,WATER;COLORLESS,2,50,25.0,,{W}●,50
1492,1034,Volcanion,Powerful Steam,WATER;WATER;COLORLESS,3,0,0.0,Flip a coin for each {W} Energy attached to this Pokémon. This attack does 90 damage for each heads.,{W}{W}●,90×
1493,1035,Shinx,Double Scratch,LIGHTNING,1,0,0.0,Flip 2 coins. This attack does 10 damage for each heads.,{L},10×
1494,1036,Luxio,Static Shock,LIGHTNING;COLORLESS,2,40,20.0,,{L}●,40
1495,1037,Luxray,Incessant Onslaught,LIGHTNING;COLORLESS,2,0,0.0,This attack does 70 damage for each Prize card you have taken.,{L}●,70×
1496,1037,Luxray,Strong Volt,LIGHTNING;COLORLESS;COLORLESS,3,200,66.67,Discard 2 Energy from this Pokémon.,{L}●●,200
1497,1038,Dedenne,Tail Generator,LIGHTNING,1,0,0.0,Choose Basic {L} Energy cards from your discard pile up to the amount of Energy attached to all of your opponent’s Pokémon and attach them to your {L} Pokémon in any way you like.,{L},n/a
1498,1038,Dedenne,Thunder Shock,LIGHTNING;COLORLESS,2,30,15.0,"Flip a coin. If heads, your opponent’s Active Pokémon is now Paralyzed.",{L}●,30
1499,1039,Clefairy,Follow Me,PSYCHIC,1,0,0.0,Switch in 1 of your opponent’s Benched Pokémon to the Active Spot.,{P},n/a
1500,1039,Clefairy,Flop,PSYCHIC;PSYCHIC,2,30,15.0,,{P}{P},30
1501,1040,Mega Clefable ex,Shooting Moons,PSYCHIC;PSYCHIC,2,120,60.0,"You may discard up to 4 Energy cards from your hand, and this attack does 40 more damage for each card you discarded in this way.",{P}{P},120
1502,1041,Mawile,Double Eater,PSYCHIC;COLORLESS,2,0,0.0,"Discard up to 2 Energy cards from your hand, and this attack does 60 damage for each card you discarded in this way.",{P}●,60×
1503,1042,Espurr,Nap,COLORLESS,1,0,0.0,Heal 20 damage from this Pokémon.,●,n/a
1504,1042,Espurr,Stampede,PSYCHIC,1,10,10.0,,{P},10
1505,1043,Meowstic,Perplex,PSYCHIC,1,0,0.0,Your opponent’s Active Pokémon is now Confused.,{P},n/a
1506,1043,Meowstic,Psychic,PSYCHIC,1,30,30.0,This attack does 30 more damage for each Energy attached to your opponent’s Active Pokémon.,{P},30
1507,1044,Spritzee,Sweet Scent,COLORLESS,1,0,0.0,Heal 30 damage from 1 of your Pokémon.,●,n/a
1508,1044,Spritzee,Ram,PSYCHIC,1,10,10.0,,{P},10
1509,1045,Aromatisse,Draining Kiss,PSYCHIC;COLORLESS,2,50,25.0,Heal 30 damage from this Pokémon.,{P}●,50
1510,1046,Nosepass,Rolling Rocks,FIGHTING;FIGHTING,2,40,20.0,,{F}{F},40
1511,1047,Probopass,Rolling Rocks,FIGHTING;FIGHTING,2,60,30.0,,{F}{F},60
1512,1047,Probopass,Obliterating Nose,FIGHTING;FIGHTING;FIGHTING;COLORLESS,4,260,65.0,Discard 3 Energy from this Pokémon.,{F}{F}{F}●,260
1513,1048,Hippopotas,Sand Attack,FIGHTING,1,10,10.0,"During your opponent’s next turn, if the Defending Pokémon tries to use an attack, your opponent flips a coin. If tails, that attack doesn’t happen.",{F},10
1514,1048,Hippopotas,Bite,FIGHTING;COLORLESS;COLORLESS,3,60,20.0,,{F}●●,60
1515,1049,Hippowdon,Twister Spewing,FIGHTING;FIGHTING;COLORLESS,3,80,26.67,"If you played Tarragon from your hand during this turn, discard the top 3 cards of your opponent’s deck.",{F}{F}●,80
1516,1049,Hippowdon,Heavy Impact,FIGHTING;FIGHTING;COLORLESS;COLORLESS,4,130,32.5,,{F}{F}●●,130
1517,1050,Landorus,Rock Tumble,FIGHTING;FIGHTING,2,50,25.0,This attack’s damage isn’t affected by Resistance.,{F}{F},50
1518,1050,Landorus,Screw Knuckle,FIGHTING;FIGHTING;COLORLESS,3,120,40.0,Put an Energy attached to this Pokémon into your hand.,{F}{F}●,120
1519,1051,Binacle,Double Draw,FIGHTING,1,0,0.0,Draw 2 cards.,{F},n/a
1520,1051,Binacle,Scratch,FIGHTING;FIGHTING,2,30,15.0,,{F}{F},30
1521,1052,Barbaracle,Hammer In,FIGHTING;FIGHTING;COLORLESS,3,80,26.67,,{F}{F}●,80
1522,1053,Tyrunt,Get Angry,FIGHTING;COLORLESS,2,0,0.0,This attack does 20 damage for each damage counter on this Pokémon.,{F}●,20×
1523,1054,Tyrantrum,Wreak Havoc,FIGHTING;COLORLESS,2,160,80.0,"Flip a coin until you get tails. For each heads, discard the top card of your opponent’s deck.",{F}●,160
1524,1055,Hawlucha,Vengeful Kick,FIGHTING,1,30,30.0,"If your Benched Pokémon have any damage counters on them, this attack does 60 more damage.",{F},30
1525,1056,Mega Zygarde ex,Gaia Wave,FIGHTING;FIGHTING;FIGHTING,3,200,66.67,"During your opponent’s next turn, this Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance).",{F}{F}{F},200
1526,1056,Mega Zygarde ex,Nullifying Zero,FIGHTING;FIGHTING;FIGHTING;FIGHTING;FIGHTING,5,0,0.0,"For each of your opponent’s Pokémon, flip a coin. If heads, this attack does 150 damage to that Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",{F}{F}{F}{F}{F},n/a
1527,1057,Gastly,Surprise Attack,DARKNESS,1,30,30.0,"Flip a coin. If tails, this attack does nothing.",{D},30
1528,1058,Haunter,Haunt,DARKNESS,1,0,0.0,Place 3 damage counters on your opponent’s Active Pokémon.,{D},n/a
1529,1059,Gengar,Mind Jack,DARKNESS,1,10,10.0,This attack does 30 more damage for each of your opponent’s Benched Pokémon.,{D},10
1530,1060,Skorupi,Poison Jab,DARKNESS;DARKNESS,2,20,10.0,Your opponent’s Active Pokémon is now Poisoned.,{D}{D},20
1531,1061,Drapion,Wrack Down,DARKNESS;DARKNESS,2,60,30.0,,{D}{D},60
1532,1061,Drapion,Hazardous Tail,DARKNESS;DARKNESS;DARKNESS,3,100,33.33,This Pokémon also does 70 damage to itself. Your opponent’s Active Pokémon is now Paralyzed and Poisoned.,{D}{D}{D},100
1533,1062,Yveltal ex,Soul Destroyer,DARKNESS;DARKNESS;COLORLESS,3,0,0.0,Knock Out each of your opponent’s Pokémon that has 50 HP or less remaining.,{D}{D}●,n/a
1534,1062,Yveltal ex,Dark Strike,DARKNESS;DARKNESS;COLORLESS,3,210,70.0,"During your next turn, this Pokémon can’t use Dark Strike.",{D}{D}●,210
1535,1063,Chien-Pao,Strafe,DARKNESS,1,20,20.0,You may switch this Pokémon with 1 of your Benched Pokémon.,{D},20
1536,1063,Chien-Pao,Rising Blade,DARKNESS;DARKNESS;COLORLESS,3,80,26.67,"If your opponent’s Active Pokémon is a Pokémon {ex}, this attack does 80 more damage.",{D}{D}●,80
1537,1064,Mega Skarmory ex,Sonic Ripper,METAL;METAL;COLORLESS,3,0,0.0,"Shuffle all Energy attached to this Pokémon into your deck, and this attack does 220 damage to 1 of your opponent’s Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",{M}{M}●,n/a
1538,1065,Honedge,Cut,COLORLESS,1,10,10.0,,●,10
1539,1066,Doublade,Weaponized Swords,COLORLESS;COLORLESS,2,0,0.0,"Reveal any number of Honedge, Doublade, and Aegislash from your hand, and this attack does 60 damage for each card you revealed in this way.",●●,60×
1540,1067,Aegislash,Slash,COLORLESS;COLORLESS;COLORLESS,3,80,26.67,,●●●,80
1541,1067,Aegislash,Metal Slash,METAL;COLORLESS;COLORLESS;COLORLESS,4,230,57.5,"During your next turn, this Pokémon can’t use attacks.",{M}●●●,230
1542,1068,Klefki,Memory Lock,METAL,1,30,30.0,"Choose 1 of your opponent’s Active Pokémon’s attacks. During your opponent’s next turn, that Pokémon can’t use that attack.",{M},30
1543,1069,Rattata,Take Down,COLORLESS,1,30,30.0,This Pokémon also does 10 damage to itself.,●,30
1544,1070,Raticate,Scrape Off,COLORLESS,1,20,20.0,"Before doing damage, discard all Pokémon Tools from your opponent’s Active Pokémon.",●,20
1545,1070,Raticate,Retaliatory Incisors,COLORLESS,1,0,0.0,This attack does 40 damage for each damage counter on all of your Benched Rattata.,●,40×
1546,1071,Meowth ex,Tuck Tail,COLORLESS;COLORLESS;COLORLESS,3,60,20.0,Put this Pokémon and all attached cards into your hand.,●●●,60
